,Mpala01-13,Mpala01-1,Mpala01-2,Mpala01-3,Mpala01-4,Mpala01-5,Mpala01-6,Mpala01-7,Mpala01-8,Mpala01-9,Mpala01-10,Mpala01-11,Mpala01-12,Mpala01-14,Mpala01-15,Mpala01-16,Mpala01-17,Mpala01-18,Mpala01-19,Mpala01-20,Mpala01-21,Mpala01-22,Mpala01-23,Mpala01-24,Mpala01-25,Mpala01-26,Mpala01-27,Mpala01-29,Mpala01-30,Mpala01-28,Mpala02-53,Mpala02-55,Mpala02-54,Mpala02-56,Mpala02-57,Mpala02-58,Mpala02-59,Mpala02-48,Mpala02-45,Mpala02-44,Mpala02-46,Mpala02-47,Mpala02-49,Mpala02-51,Mpala02-50,Mpala02-52,Mpala02-42,Mpala02-37,Mpala02-36,Mpala02-35,Mpala02-34,Mpala02-60,Mpala02-32,Mpala02-33,Mpala02-31,Mpala02-39,Mpala02-40,Mpala02-41,Mpala02-38,Mpala02-43,Mpala03-61,Mpala03-62,Mpala03-63,Mpala03-64,Mpala03-65,Mpala03-66,Mpala03-68,Mpala03-67,Mpala03-69,Mpala03-70,Mpala03-71,Mpala03-72,Mpala03-73,Mpala03-74,Mpala03-75,Mpala03-76,Mpala03-78,Mpala03-77,Mpala03-79,Mpala03-80,Mpala03-81,Mpala03-82,Mpala03-83,Mpala03-84,Mpala03-85,Mpala03-86,Mpala03-87,Mpala03-88,Mpala03-89,Mpala03-90,Mpala05-91,Mpala05-92,Mpala05-95,Mpala05-93,Mpala05-94,Mpala05-96,Mpala05-97,Mpala05-101,Mpala05-98,Mpala05-99,Mpala05-100,Mpala05-102,Mpala05-108,Mpala05-103,Mpala05-104,Mpala05-105,Mpala05-106,Mpala05-107,Mpala05-111,Mpala05-109,Mpala05-110,Mpala05-112,Mpala05-113,Mpala05-114,Mpala05-115,Mpala05-116,Mpala05-117,Mpala05-118,Mpala05-119,Mpala05-120,Mpala07-125,Mpala07-122,Mpala07-124,Mpala07-126,Mpala07-127,Mpala07-128,Mpala07-129,Mpala07-130,Mpala07-131,Mpala07-132,Mpala07-133,Mpala07-134,Mpala07-135,Mpala07-136,Mpala07-137,Mpala07-138,Mpala07-139,Mpala07-140,Mpala07-141,Mpala07-142,Mpala07-143,Mpala07-144,Mpala07-145,Mpala07-146,Mpala07-147,Mpala07-148,Mpala07-149,Mpala07-150,Mpala09-152,Mpala09-151,Mpala09-153,Mpala09-154,Mpala09-155,Mpala10-157,Mpala10-159,Mpala10-158,Mpala10-161,Mpala10-160,Mpala10-163,Mpala10-162,Mpala10-164,Mpala10-167,Mpala10-166,Mpala10-165,Mpala15-188,Mpala15-189,Mpala15-190,Mpala15-191,Mpala15-192,Mpala15-193,Mpala15-194,Mpala15-195,Mpala15-196,Mpala15-197,Mpala15-200,Mpala15-198,Mpala15-199,Mpala07-121
0.0,0.34426229508196726,0.30357142857142855,0.2666666666666667,0.09302325581395349,0.030303030303030276,0.2535211267605634,0.26136363636363635,0.09523809523809523,0.2363636363636364,0.22857142857142854,0.02127659574468077,0.26785714285714285,0.14074074074074072,0.3684210526315789,0.17073170731707318,0.2727272727272727,0.18181818181818182,0.21705426356589147,0.18867924528301888,0.15000000000000002,0.19387755102040813,0.3090909090909091,0.17307692307692307,0.32,0.24761904761904763,0.04494382022471921,0.3,0.208955223880597,0.33823529411764697,0.125,0,0,0,0,0,0,0.5277777777777778,0,1.0,1.0,1.0,0.17647058823529416,0.6153846153846154,0.5454545454545454,0.6666666666666666,0,-0.0,0,-0.0,-0.0,-0.0,-0.0,0.09090909090909088,0.5,0.38888888888888884,0.060975609756097504,0.2,0.4126984126984127,0,0,0.14583333333333337,0.3391304347826087,0.24193548387096775,0.28070175438596495,0.23728813559322026,0.22727272727272724,0.23333333333333334,0.2222222222222222,0.058823529411764705,0.0948905109489051,0.10204081632653061,0.2602739726027397,0.19512195121951226,0.1764705882352941,0.21978021978021978,0.09999999999999998,0.21666666666666667,0.16071428571428573,0.29729729729729726,0.12195121951219512,0.2380952380952381,0.06666666666666667,0.10810810810810811,0.11363636363636365,0.06666666666666665,0.22448979591836735,0.18181818181818182,0.24615384615384617,0.08433734939759041,0.2727272727272727,0.3870967741935484,0.16964285714285715,0.3783783783783784,0.2727272727272727,0.16901408450704225,0.28688524590163933,0.30726256983240224,0.4252252252252252,0.17045454545454544,0.3125,0.2937062937062937,0.23853211009174313,0.1071428571428572,0.11009174311926606,0.2823529411764706,-0.0,0.17204301075268816,0.29166666666666674,0.3125,0.0851063829787234,0.11627906976744186,0.0675675675675676,0.21518987341772153,0.43119266055045874,0.23076923076923078,0.11363636363636363,0.14444444444444438,0.21008403361344535,0.16923076923076918,0.22413793103448282,0.2272727272727273,0.08433734939759036,0.014705882352941124,0.10784313725490191,0.2537313432835821,0.25806451612903225,0.05154639175257725,0.109375,0.12765957446808512,0.11290322580645161,0.2626262626262626,0.410958904109589,0.38181818181818183,0.15686274509803919,0.17307692307692307,0.045454545454545456,0.2289156626506024,0.3246753246753247,0.2916666666666667,0.1,0.3611111111111111,0.20338983050847453,0.2127659574468085,0.08771929824561403,0.08888888888888889,0.08571428571428572,0.275,0.09473684210526312,0.10344827586206895,0.06976744186046512,0.22058823529411764,0.024390243902439046,0.10638297872340426,0.10666666666666669,0.33999999999999997,0.1095890410958904,0.2948717948717949,0.2446808510638298,0.30597014925373134,0.2213740458015267,0.16666666666666666,0.2564102564102564,0.514018691588785,0.08771929824561403,0.09433962264150944,-0.0,0.03773584905660378,-0.0,0.015625,0.05172413793103448,-0.0,-0.0,0.15555555555555556,0.0625,-0.0,0.024096385542168697,-0.0,0.36231884057971014
0.05,0.16393442622950818,-0.0,0.13333333333333333,0.2558139534883721,0.5454545454545454,0.056338028169014086,0.03409090909090909,0.20952380952380956,0.2545454545454545,0.02857142857142857,0.46808510638297873,0.017857142857142856,0.2814814814814815,-0.0,-0.0,0.4025974025974026,0.19696969696969696,0.04651162790697677,-0.0,0.3,0.1836734693877551,0.14545454545454545,0.17307692307692307,0.14,0.11428571428571428,0.3707865168539326,0.02,0.40298507462686567,0.17647058823529413,0.22222222222222224,0,0,0,0,0,0,-0.0,0,-0.0,-0.0,-0.0,0.11764705882352938,-0.0,-0.0,-0.0,0,-0.0,0,-0.0,-0.0,-0.0,-0.0,0.36363636363636365,-0.0,0.2777777777777778,-0.0,-0.0,-0.0,0,0,0.2708333333333333,0.008695652173913044,0.06451612903225806,0.2631578947368421,0.5084745762711865,0.2878787878787879,-0.0,-0.0,-0.0,0.781021897810219,0.510204081632653,-0.0,0.26829268292682923,0.1568627450980392,0.37362637362637363,0.4666666666666667,0.08333333333333333,-0.0,0.32432432432432434,-0.0,0.16666666666666666,-0.0,0.16216216216216217,0.47727272727272724,0.33333333333333337,-0.0,0.1818181818181818,-0.0,0.3253012048192771,-0.0,0.016129032258064516,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0357142857142857,-0.0,0.03529411764705882,0.07746478873239437,0.053763440860215055,0.22916666666666666,0.05,0.02127659574468085,0.023255813953488372,-0.0,0.02531645569620253,-0.0,-0.0,0.045454545454545456,0.06666666666666668,0.2605042016806723,0.5384615384615385,0.3793103448275862,0.38636363636363635,-0.0,-0.0,0.03921568627450983,0.47761194029850745,0.04838709677419355,0.2989690721649485,0.1875,0.23404255319148937,-0.0,0.40404040404040403,0.0410958904109589,-0.0,0.17647058823529413,0.46153846153846156,-0.0,0.14457831325301204,0.22077922077922077,0.020833333333333332,-0.0,0.08333333333333333,0.3220338983050847,-0.0,-0.0,-0.0,-0.0,0.1,0.5473684210526316,-0.0,0.023255813953488372,-0.0,0.2926829268292683,-0.0,0.013333333333333364,0.14,0.0410958904109589,-0.0,0.010638297872340427,0.007462686567164179,0.48854961832061067,-0.0,-0.0,-0.0,0.05263157894736842,-0.0,-0.0,0.018867924528301886,0.024390243902439025,-0.0,-0.0,-0.0,-0.0,0.044444444444444446,-0.0,-0.0,-0.0,-0.0,-0.0
0.25,-0.0,-0.0,-0.0,-0.0,0.2727272727272727,-0.0,-0.0,-0.0,-0.0,-0.0,0.1702127659574468,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.011235955056179747,-0.0,-0.0,-0.0,-0.0,0,0,0,0,0,0,-0.0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,-0.0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,0,-0.0,-0.0,-0.0,-0.0,0.01694915254237288,-0.0,-0.0,-0.0,-0.0,0.021897810218978103,0.14285714285714285,-0.0,-0.0,-0.0,-0.0,0.033333333333333326,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.10810810810810811,0.045454545454545456,0.12,-0.0,-0.0,-0.0,0.03614457831325302,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.130281690140845,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.015384615384615385,0.017241379310344834,-0.0,-0.0,0.014705882352941235,-0.0,-0.0,-0.0,0.07216494845360827,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.017543859649122806,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0449438202247191,-0.0,-0.0,-0.0,-0.0,0,0,0,0,0,0,-0.0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,-0.0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.01020408163265306,-0.0,0.024390243902439046,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.2702702702702703,-0.0,0.19999999999999998,-0.0,0.0340909090909091,-0.0,0.012048192771084348,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.008928571428571452,-0.0,-0.0,0.052816901408450745,-0.0,-0.0,-0.0,-0.0,-0.0,0.013513513513513487,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.014705882352941124,0.009803921568627416,-0.0,-0.0,0.2938144329896907,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.025423728813559324,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.008771929824561375,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.75,-0.0,-0.0,-0.0,-0.0,0.015151515151515152,-0.0,-0.0,0.004761904761904745,0.00909090909090909,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.05617977528089885,-0.0,-0.0,-0.0,-0.0,0,0,0,0,0,0,-0.0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,-0.0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.09146341463414633,-0.0,-0.0,0.06666666666666667,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.05405405405405406,-0.0,0.12000000000000001,-0.0,0.056818181818181816,-0.0,0.04819277108433735,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.23214285714285712,-0.0,-0.0,0.058098591549295864,-0.0,-0.0,-0.0,-0.0,-0.0,0.0675675675675676,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.06034482758620689,-0.0,0.0060240963855421326,0.022058823529411742,0.03431372549019607,-0.0,-0.0,0.07216494845360824,0.1953125,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.009615384615384616,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00847457627118644,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0053191489361702066,-0.0,-0.0,-0.0,-0.0,-0.0,0.07894736842105265,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.01807228915662651,-0.0,-0.0
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.050561797752809,-0.0,-0.0,-0.0,-0.0,0,0,0,0,0,0,-0.0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,0.2777777777777778,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.07926829268292683,-0.0,-0.0,0.03333333333333333,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.006666666666666667,-0.0,0.01136363636363636,-0.0,0.09638554216867469,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.19642857142857142,-0.0,-0.0,0.08450704225352113,-0.0,-0.0,-0.0,-0.0,-0.0,0.0608108108108108,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.16265060240963858,0.0955882352941177,0.1519607843137255,-0.0,-0.0,-0.0,0.2265625,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.009615384615384616,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.025862068965517238,-0.0,-0.0,-0.0,-0.0,0.033333333333333326,-0.0,-0.0,-0.0,0.010638297872340427,-0.0,-0.0,-0.0,-0.0,-0.0,0.04385964912280696,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.25,-0.0,-0.0,-0.0,-0.0,0.030303030303030304,-0.0,-0.0,0.009523809523809518,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.011235955056179775,-0.0,-0.0,-0.0,-0.0,0,0,0,0,0,0,-0.0,0,-0.0,-0.0,-0.0,0.05882352941176469,-0.0,-0.0,-0.0,0,0.16666666666666666,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.006097560975609756,-0.0,-0.0,0.03333333333333333,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.011363636363636367,-0.0,0.018072289156626505,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.2693661971830985,-0.0,-0.0,-0.0,-0.0,-0.0,0.07432432432432434,-0.0,-0.0,-0.0,-0.0,-0.0,0.004201680672268907,-0.0,0.008620689655172414,-0.0,0.06626506024096385,0.125,0.29411764705882354,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.12068965517241378,-0.0,-0.0,0.03658536585365854,-0.0,0.22666666666666666,-0.0,-0.0,-0.0,0.037234042553191495,-0.0,-0.0,-0.0,-0.0,-0.0,0.026315789473684265,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.20476190476190476,-0.0,-0.0,-0.0,-0.0,0.003703703703703702,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,0,0,0,0,0,-0.0,0,-0.0,-0.0,-0.0,0.08823529411764705,-0.0,-0.0,-0.0,0,0.05555555555555555,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.18309859154929578,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.009615384615384616,-0.0,0.003703703703703709,-0.0,-0.0,-0.0,-0.0,0.13855421686746988,0.1029411764705882,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.12931034482758622,-0.0,-0.0,0.14634146341463414,-0.0,0.04666666666666667,-0.0,-0.0,-0.0,0.02127659574468085,-0.0,-0.0,-0.0,-0.0,-0.0,0.06140350877192982,-0.0,-0.0,-0.0,-0.0,0.0234375,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.028112449799196804,-0.0,-0.0
1.75,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0380952380952381,-0.0,-0.0,-0.0,-0.0,0.018518518518518517,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.06179775280898879,-0.0,-0.0,-0.0,0.05555555555555555,0,0,0,0,0,0,-0.0,0,-0.0,-0.0,-0.0,0.02941176470588236,-0.0,-0.0,-0.0,0,-0.0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.03409090909090909,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.008215962441314553,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.05555555555555555,-0.0,-0.0,-0.0,-0.0,-0.0,0.125,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.010638297872340425,-0.0,-0.0,-0.0,-0.0,-0.0,0.035087719298245626,-0.0,-0.0,-0.0,-0.0,0.0703125,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.19678714859437751,-0.0,-0.0
2.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0038759689922480967,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.1527777777777778,0,0,0,0,0,0,-0.0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,-0.0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0060975609756097615,-0.0,-0.0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.020270270270270285,-0.0,-0.0,-0.0,-0.0,0.09444444444444444,-0.0,-0.0,-0.0,-0.0,-0.0,0.024509803921568624,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.010638297872340425,-0.0,-0.0,-0.0,-0.0,-0.0,0.043859649122807,-0.0,-0.0,-0.0,-0.0,0.0078125,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.11244979919678715,-0.0,-0.0
